"Island","Site","Genus_Code","Site_Genet","Year_STA","Date_STA","Surface_Area_STA","Shape_Area_STA","Shape_Leng_STA","nPatches_STA","Year_END","Date_END","Surface_Area_END","Shape_Area_END","Shape_Leng_END","nPatches_END","TransitionTypeSimple","Interval","Interval_Years","Mortality","Survival"
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02708",2015,2015-07-11,NA,28.86463487556,37.53827996133,3,2016,2016-07-04,NA,30.4068134462,38.1116280487,2,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02976",2016,2016-07-04,NA,6.43245007257,10.2049894182,1,2017,2017-08-02,NA,0,0,1,"MORT","16_17",1.07871321013005,1,0
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02976",2015,2015-07-11,NA,2.49855240591,5.7284598437,1,2016,2016-07-04,NA,6.43245007257,10.2049894182,1,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02696",2015,2015-07-11,NA,13.8909307536,14.0786949328,1,2016,2016-07-04,NA,14.3934344701,15.8827689348,1,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02977",2016,2016-07-04,NA,5.20956561608,8.346774327,1,2017,2017-08-02,NA,0,0,1,"MORT","16_17",1.07871321013005,1,0
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02977",2015,2015-07-11,NA,1.72944991103,5.67711334657,1,2016,2016-07-04,NA,5.20956561608,8.346774327,1,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02978",2016,2016-07-04,NA,12.8412708916,13.8485045136,1,2017,2017-08-02,NA,0,0,1,"MORT","16_17",1.07871321013005,1,0
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02978",2015,2015-07-11,NA,11.4480315139,12.9592937025,1,2016,2016-07-04,NA,12.8412708916,13.8485045136,1,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02692",2015,2015-07-11,NA,27.87442339017,27.25128280713,2,2016,2016-07-04,NA,39.2211553516,34.47766355293,2,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02698",2015,2015-07-11,NA,17.6113673862,19.3645924114,1,2016,2016-07-04,NA,17.905363446,21.6925132835,1,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02699",2015,2015-07-11,NA,39.672028857,26.833360192,1,2016,2016-07-04,NA,33.3081126316,38.3121117578,1,"SHRINK","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02688",2015,2015-07-11,NA,19.3284739998,18.0251855286,1,2016,2016-07-04,NA,20.9754403092,19.7493269549,1,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02669",2015,2015-07-11,NA,20.79265364923,33.19389004781,4,2016,2016-07-04,NA,22.63644496973,35.84787890963,4,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02668",2015,2015-07-11,NA,58.96589693711,73.29391302603,5,2016,2016-07-04,NA,88.7002946736,55.9942716301,2,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02674",2015,2015-07-11,NA,18.69844119327,28.98885256155,3,2016,2016-07-04,NA,23.66356558107,35.5821330827,3,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02672",2015,2015-07-11,NA,46.30621705227,64.69530311888,4,2016,2016-07-04,NA,49.95079769629,57.97904393944,5,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02706",2015,2015-07-11,NA,11.9316232511,15.1004174141,1,2016,2016-07-04,NA,20.4122370154,19.3380753772,1,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02705",2015,2015-07-11,NA,4.50121698184,7.79187472597,1,2016,2016-07-04,NA,5.98201280202,9.27424029051,1,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02704",2015,2015-07-11,NA,14.1399542451,16.8259154589,1,2016,2016-07-04,NA,14.6232558564,18.1644190218,1,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02677",2015,2015-07-11,NA,28.3952497248,21.1369286093,1,2016,2016-07-04,NA,19.4681144272,21.1140191584,1,"SHRINK","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02676",2015,2015-07-11,NA,29.4876549084,46.85866923992,4,2016,2016-07-04,NA,19.39557420268,47.02600373772,4,"SHRINK","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02678",2015,2015-07-11,NA,27.3385325374,31.3421603072,1,2016,2016-07-04,NA,30.8306921634,32.1811000675,1,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02675",2015,2015-07-11,NA,17.74007623387,25.6575622983,2,2016,2016-07-04,NA,11.385160847,26.6724854221,2,"SHRINK","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02667",2015,2015-07-11,NA,37.3732254909,36.9789590021,2,2016,2016-07-04,NA,46.37513884198,60.9005403085,3,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02664",2015,2015-07-11,NA,23.1234870389,20.4687929844,1,2016,2016-07-04,NA,12.280697371,15.1807776808,1,"SHRINK","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02683",2015,2015-07-11,NA,1296.89891778454,495.13536342274,9,2016,2016-07-04,NA,765.32315381533,495.36508463037,15,"SHRINK","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02684",2015,2015-07-11,NA,27.36486856945,33.85876479644,3,2016,2016-07-04,NA,25.9700533372,44.48706814013,3,"SHRINK","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02686",2015,2015-07-11,NA,10.6028386457,12.9238791427,1,2016,2016-07-04,NA,12.6943342266,14.8814519551,1,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02926",2015,2015-07-11,NA,18.66192119284,25.904080388,2,2016,2016-07-04,NA,6.44621608394,24.3328264495,2,"SHRINK","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02681",2015,2015-07-11,NA,33.06753102654,42.21828418839,4,2016,2016-07-04,NA,35.4609830474,53.94656570639,4,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02682",2015,2015-07-11,NA,20.69462419101,26.37007093163,2,2016,2016-07-04,NA,14.9231131962,24.66001455243,2,"SHRINK","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02979",2016,2016-07-04,NA,10.6101839049,18.2374824438,1,2017,2017-08-02,NA,0,0,1,"MORT","16_17",1.07871321013005,1,0
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02979",2015,2015-07-11,NA,21.4924841903,19.1488416933,1,2016,2016-07-04,NA,10.6101839049,18.2374824438,1,"SHRINK","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02713",2015,2015-07-11,NA,39.7287439358,27.5899739751,1,2016,2016-07-04,NA,43.1413483875,29.4362581732,1,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02712",2015,2015-07-11,NA,29.3736411502,20.0472767493,1,2016,2016-07-04,NA,28.6263971963,21.7357935468,1,"SHRINK","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","MOSP","MAI_SIO_K02_02929",2015,2015-07-11,NA,34.85396449,30.0244009691,1,2016,2016-07-04,NA,25.2140707139,31.0291033723,1,"SHRINK","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02927",2015,2015-07-11,NA,13.283863487,13.0855991316,1,2016,2016-07-04,NA,15.03644026,15.1203007259,1,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02928",2015,2015-07-11,NA,7.13693073438,9.58829175163,1,2016,2016-07-04,NA,11.1600392758,12.4421771221,1,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02714",2015,2015-07-11,NA,14.4012055586,14.1701429682,1,2016,2016-07-04,NA,22.7115178145,19.0096719845,1,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02715",2015,2015-07-11,NA,0,0,1,2016,2016-07-04,NA,5.22705236731,8.25988724666,1,"RECR","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","MOSP","MAI_SIO_K02_02748",2015,2015-07-11,NA,80.8073262912,47.9653871478,1,2016,2016-07-04,NA,116.23427871,66.3702942524,1,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","MOSP","MAI_SIO_K02_02702",2015,2015-07-11,NA,65.7145913257,49.3672492321,1,2016,2016-07-04,NA,111.550508176,59.4440529574,1,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02721",2015,2015-07-11,NA,537.56962788148,433.59645497078,12,2016,2016-07-04,NA,523.35305775521,397.4868305159,18,"SHRINK","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02720",2015,2015-07-11,NA,25.0672513388,21.0335332972,1,2016,2016-07-04,NA,30.4215593487,22.6781433471,1,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02718",2015,2015-07-11,NA,6.68196404486,11.1627468746,1,2016,2016-07-04,NA,6.04588902718,9.79472376913,1,"SHRINK","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02930",2015,2015-07-11,NA,39.1218905782,31.9596088956,1,2016,2016-07-04,NA,9.75302410733,11.940142877,1,"SHRINK","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02740",2015,2015-07-11,NA,73.3627692496,62.5288628058,2,2016,2016-07-04,NA,91.7153120331,71.0932961346,2,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02726",2015,2015-07-11,NA,7.82742106829,10.0930736303,1,2016,2016-07-04,NA,15.3646211344,15.3096690581,1,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02931",2015,2015-07-11,NA,11.18660881578,23.12561631546,3,2016,2016-07-04,NA,10.23584655978,26.00048133539,3,"SHRINK","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02932",2015,2015-07-11,NA,3.96681675528,7.65310999559,1,2016,2016-07-04,NA,7.06393257259,11.3756661734,1,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02980",2015,2015-07-11,NA,3.7826516325,9.88928647204,2,2016,2016-07-04,NA,7.07890262018,13.2096946018,1,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02725",2015,2015-07-11,NA,14.1203091842,16.0118132784,1,2016,2016-07-04,NA,7.70628217389,17.87085656254,2,"SHRINK","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02982",2016,2016-07-04,NA,8.6176573866,17.75235822324,2,2017,2017-08-02,NA,0,0,2,"MORT","16_17",1.07871321013005,1,0
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02982",2015,2015-07-11,NA,11.0321907523,12.4947759057,1,2016,2016-07-04,NA,8.6176573866,17.75235822324,2,"SHRINK","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02733",2015,2015-07-11,NA,42.23709487318,47.35071051861,3,2016,2016-07-04,NA,74.3395943883,64.3574953975,2,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02743",2015,2015-07-11,NA,19.4944197589,25.5017492449,2,2016,2016-07-04,NA,28.27594411081,38.92812171295,3,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02983",2016,2016-07-04,NA,1.68929991845,6.76195426217,1,2017,2017-08-02,NA,0,0,1,"MORT","16_17",1.07871321013005,1,0
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02983",2015,2015-07-11,NA,3.17624286737,6.60217003621,1,2016,2016-07-04,NA,1.68929991845,6.76195426217,1,"SHRINK","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02984",2016,2016-07-04,NA,1.8800999999,5.43473435082,1,2017,2017-08-02,NA,0,0,1,"MORT","16_17",1.07871321013005,1,0
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02984",2015,2015-07-11,NA,5.23460073943,9.03916602963,1,2016,2016-07-04,NA,1.8800999999,5.43473435082,1,"SHRINK","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02985",2016,2016-07-04,NA,3.9121314571,7.88239304803,1,2017,2017-08-02,NA,0,0,1,"MORT","16_17",1.07871321013005,1,0
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02985",2015,2015-07-11,NA,0,0,1,2016,2016-07-04,NA,3.9121314571,7.88239304803,1,"RECR","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02986",2016,2016-07-04,NA,13.4200203614,17.842918409,1,2017,2017-08-02,NA,0,0,1,"MORT","16_17",1.07871321013005,1,0
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02986",2015,2015-07-11,NA,0,0,1,2016,2016-07-04,NA,13.4200203614,17.842918409,1,"RECR","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02933",2015,2015-07-11,NA,43.7813263229,44.0202921392,1,2016,2016-07-04,NA,47.7985893767,46.5241590738,1,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02987",2016,2016-07-04,NA,34.91336475653,42.56905147632,3,2017,2017-08-02,NA,0,0,3,"MORT","16_17",1.07871321013005,1,0
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02987",2015,2015-07-11,NA,37.70108536998,37.3918694048,2,2016,2016-07-04,NA,34.91336475653,42.56905147632,3,"SHRINK","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","MOSP","MAI_SIO_K02_02773",2015,2015-07-11,NA,0,0,1,2016,2016-07-04,NA,30.3796996179,36.3103985152,1,"RECR","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","MOSP","MAI_SIO_K02_02988",2016,2016-07-04,NA,8.56354542683,18.0302647117,1,2017,2017-08-02,NA,0,0,1,"MORT","16_17",1.07871321013005,1,0
"MAI","SIO-MAI-K02","MOSP","MAI_SIO_K02_02988",2015,2015-07-11,NA,0,0,1,2016,2016-07-04,NA,8.56354542683,18.0302647117,1,"RECR","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","MOSP","MAI_SIO_K02_02989",2016,2016-07-04,NA,4.97697621339,9.52113455151,1,2017,2017-08-02,NA,0,0,1,"MORT","16_17",1.07871321013005,1,0
"MAI","SIO-MAI-K02","MOSP","MAI_SIO_K02_02989",2015,2015-07-11,NA,0,0,1,2016,2016-07-04,NA,4.97697621339,9.52113455151,1,"RECR","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02796",2015,2015-07-11,NA,46.7375784423,27.1595043871,1,2016,2016-07-04,NA,52.4845801837,27.6219324194,1,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02990",2015,2015-07-11,NA,40.6251793714,27.5682987416,1,2016,2016-07-04,NA,43.9698018062,30.2585504157,1,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02790",2015,2015-07-11,NA,70.8226989558,38.0636221095,1,2016,2016-07-04,NA,75.0831133079,39.8072918207,1,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02991",2016,2016-07-04,NA,24.5041003538,24.7979533358,1,2017,2017-08-02,NA,0,0,1,"MORT","16_17",1.07871321013005,1,0
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02991",2015,2015-07-11,NA,22.8645772517,20.7580120763,1,2016,2016-07-04,NA,24.5041003538,24.7979533358,1,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02793",2015,2015-07-11,NA,49.8086420472,45.3600379577,1,2016,2016-07-04,NA,31.11679316409,48.2873991282,3,"SHRINK","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02794",2015,2015-07-11,NA,18.6961321972,17.7786218555,1,2016,2016-07-04,NA,19.3993012642,22.2143039629,1,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02992",2016,2016-07-04,NA,6.45243749636,9.29461713993,1,2017,2017-08-02,NA,0,0,1,"MORT","16_17",1.07871321013005,1,0
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02992",2015,2015-07-11,NA,5.48875037596,9.20626296272,1,2016,2016-07-04,NA,6.45243749636,9.29461713993,1,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02967",2015,2015-07-11,NA,14.0189589748,14.0914761049,1,2016,2016-07-04,NA,10.3367609988,12.3579989202,1,"SHRINK","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02798",2015,2015-07-11,NA,97.20761176548,76.6459248277,3,2016,2016-07-04,NA,100.43897074348,67.4000064468,2,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02797",2015,2015-07-11,NA,103.997359845,77.8729316783,1,2016,2016-07-04,NA,101.5540628065,72.5053237173,2,"SHRINK","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","MOSP","MAI_SIO_K02_02801",2015,2015-07-11,NA,80.3013092304,98.2468967279,2,2016,2016-07-04,NA,145.4757393044,74.8271137265,2,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","MOSP","MAI_SIO_K02_02993",2016,2016-07-04,NA,9.16348919352,11.2594597869,1,2017,2017-08-02,NA,0,0,1,"MORT","16_17",1.07871321013005,1,0
"MAI","SIO-MAI-K02","MOSP","MAI_SIO_K02_02993",2015,2015-07-11,NA,0,0,1,2016,2016-07-04,NA,9.16348919352,11.2594597869,1,"RECR","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","MOSP","MAI_SIO_K02_02778",2015,2015-07-11,NA,1651.662549344,942.08599422,2,2016,2016-07-04,NA,2397.857130431,1198.520177052,2,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02785",2015,2015-07-11,NA,534.654302925,417.74706182409,22,2016,2016-07-04,NA,522.11922137086,393.38157786232,15,"SHRINK","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02934",2015,2015-07-11,NA,8.80966585308,10.7630572899,1,2016,2016-07-04,NA,17.0162771001,15.0292083278,1,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02787",2015,2015-07-11,NA,23.0083087874,17.6457303877,1,2016,2016-07-04,NA,23.4963060215,19.1328687075,1,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02782",2015,2015-07-11,NA,94.34618975581,49.16071626009,2,2016,2016-07-04,NA,87.4435058655,47.84519341809,2,"SHRINK","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02788",2015,2015-07-11,NA,15.2998551764,15.0844243182,1,2016,2016-07-04,NA,10.4746047404,11.6778501766,1,"SHRINK","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02781",2015,2015-07-11,NA,147.18268961235,121.7587468914,6,2016,2016-07-04,NA,156.89697878186,125.4949480755,4,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02786",2015,2015-07-11,NA,101.31046905974,82.9857914765,4,2016,2016-07-04,NA,90.95938968559,80.28618191841,5,"SHRINK","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02805",2015,2015-07-11,NA,25.7704937585,21.3414329031,1,2016,2016-07-04,NA,12.2652462671,14.1516533362,1,"SHRINK","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02994",2016,2016-07-04,NA,7.02342972954,11.7432273736,1,2017,2017-08-02,NA,0,0,1,"MORT","16_17",1.07871321013005,1,0
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02994",2015,2015-07-11,NA,12.9713895895,13.9120693803,1,2016,2016-07-04,NA,7.02342972954,11.7432273736,1,"SHRINK","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02940",2015,2015-07-11,NA,34.91746558618,53.62406840174,5,2016,2016-07-04,NA,23.12646281423,52.30590868584,5,"SHRINK","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02941",2015,2015-07-11,NA,9.26624527923,11.5616996735,1,2016,2016-07-04,NA,11.5250975121,13.0850233649,1,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02795",2015,2015-07-11,NA,37.7547330213,33.3934553363,2,2016,2016-07-04,NA,38.7446850922,37.4340355562,2,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02995",2015,2015-07-11,NA,8.22055105236,12.5426771651,1,2016,2016-07-04,NA,4.3188053308,7.56058888576,1,"SHRINK","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02943",2015,2015-07-11,NA,0,0,1,2016,2016-07-04,NA,2.67083430024,5.9727869018,1,"RECR","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02811",2015,2015-07-11,NA,10.3198802094,14.8806073394,1,2016,2016-07-04,NA,7.7550553577,10.4896000628,1,"SHRINK","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02812",2015,2015-07-11,NA,11.3053481972,13.1801882672,1,2016,2016-07-04,NA,12.1678399813,14.5273364243,1,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02966",2015,2015-07-11,NA,15.9552500182,15.6488119802,1,2016,2016-07-04,NA,12.1535572197,13.2122957385,1,"SHRINK","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02996",2016,2016-07-04,NA,7.51965040249,14.52918119,2,2017,2017-08-02,NA,0,0,2,"MORT","16_17",1.07871321013005,1,0
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02996",2015,2015-07-11,NA,35.7502875711,24.6733261463,1,2016,2016-07-04,NA,7.51965040249,14.52918119,2,"SHRINK","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","MOSP","MAI_SIO_K02_02814",2015,2015-07-11,NA,27.12237317761,61.16503057911,4,2016,2016-07-04,NA,41.56010729072,79.49899475121,4,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","MOSP","MAI_SIO_K02_02806",2015,2015-07-11,NA,561.179143958,228.467214872,1,2016,2016-07-04,NA,351.39365037,249.677317996,1,"SHRINK","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","MOSP","MAI_SIO_K02_02997",2016,2016-07-04,NA,7.89420729333,14.4368016134,1,2017,2017-08-02,NA,0,0,1,"MORT","16_17",1.07871321013005,1,0
"MAI","SIO-MAI-K02","MOSP","MAI_SIO_K02_02997",2015,2015-07-11,NA,0,0,1,2016,2016-07-04,NA,7.89420729333,14.4368016134,1,"RECR","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02791",2015,2015-07-11,NA,10.8783827756,13.3358113298,1,2016,2016-07-04,NA,11.8618644666,14.8021606628,1,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02815",2015,2015-07-11,NA,805.511164548,195.0558422,1,2016,2016-07-04,NA,834.987351947,257.744408274,1,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02850",2015,2015-07-11,NA,29.38117141475,40.42756364196,4,2016,2016-07-04,NA,19.75681608055,46.08848277241,4,"SHRINK","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02848",2015,2015-07-11,NA,71.9941324703,60.9112525932,2,2016,2016-07-04,NA,62.2132550754,73.1038426649,2,"SHRINK","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02849",2015,2015-07-11,NA,2.48452913235,8.2938330439,1,2016,2016-07-04,NA,9.81732247343,16.8241155201,1,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02851",2015,2015-07-11,NA,10.3981554984,11.604624778,1,2016,2016-07-04,NA,15.2369131453,15.1770275658,1,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02846",2015,2015-07-11,NA,141.26752733663,127.6622257084,4,2016,2016-07-04,NA,98.44238678922,139.2045720121,6,"SHRINK","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02998",2016,2016-07-04,NA,0.76225003801,3.31782642383,1,2017,2017-08-02,NA,0,0,1,"MORT","16_17",1.07871321013005,1,0
"MAI","SIO-MAI-K02","POSP","MAI_SIO_K02_02998",2015,2015-07-11,NA,0,0,1,2016,2016-07-04,NA,0.76225003801,3.31782642383,1,"RECR","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","MOSP","MAI_SIO_K02_02843",2015,2015-07-11,NA,37.2117878121,42.5310373093,1,2016,2016-07-04,NA,48.7410715128,36.4714623205,1,"GROWTH","15_16",0.982888432580424,0,1
"MAI","SIO-MAI-K02","MOSP","MAI_SIO_K02_02999",2016,2016-07-04,NA,6.29016230831,8.9718834123,1,2017,2017-08-02,NA,0,0,1,"MORT","16_17",1.07871321013005,1,0
