TL_id,TL_Date,TL_Class,TL_Genet,TL_Cx,TL_Cy,TL_Area,TL_SurfA,TL_Perim,TL_Note,template_O,Site,Morph_Code,Quadrat,TimePt,Annotator,QC_Check,Shape_Leng,Shape_Area,SArea
400,10/4/2018,PMEA,414,5201.9,8497.8,135.68,0,69.3, ,0,OCC-OAH-005,BR,-99,1,SD, ,0.73296398,0.015102835,0.072608881
401,10/4/2018,PMEA,415,8151,9209.9,12.88,0,14.6, ,0,OCC-OAH-005,BR,-99,1,SD, ,0.154602296,0.001426115,0.003035479
402,10/4/2018,PMEA,416,7376.4,9396.2,62.21,0,36.9, ,0,OCC-OAH-005,BR,-99,1,SD, ,0.390501656,0.0069198,0.016033667
403,10/4/2018,PMEA,417,8621.5,10924.2,19.54,0,19.8, ,0,OCC-OAH-005,BR,-99,1,SD, ,0.209748029,0.002166045,0.003859991
404,10/4/2018,PMEA,211,8190.7,6640.7,63.45,0,40.5, ,0,OCC-OAH-005,BR,-99,1,SD, ,0.428397548,0.007057065,0.011941998
405,10/4/2018,PMEA,418,7663.7,3366.8,12.74,0,17.2, ,0,OCC-OAH-005,BR,-99,1,SD, ,0.18274277,0.001407285,0.002283166
406,10/4/2018,PMEA,419,6718,1500.6,15.68,0,16.2, ,0,OCC-OAH-005,BR,-99,1,SD, ,0.171045225,0.001737575,0.003500706
407,10/4/2018,PMEA,420,7627,383.2,34.55,0,27.7, ,0,OCC-OAH-005,BR,-99,1,SD, ,0.292706644,0.00383602,0.008068356
408,10/4/2018,PMEA,421,4049.9,3641,4.12,0,8.4, ,0,OCC-OAH-005,KN,-99,1,SD, ,0.089183674,0.00045013,0.000614745
409,10/4/2018,PMEA,422,7654,8144.1,9.34,0,15.6, ,0,OCC-OAH-005,BR,-99,1,SD, ,0.164852228,0.001027225,0.001868116
410,10/4/2018,PMEA,423,6579.4,8032.4,12.02,0,14.1, ,0,OCC-OAH-005,BR,-99,1,SD, ,0.148902412,0.00132874,0.002037095
411,10/4/2018,PMEA,424,9557.3,10434.6,10.49,0,14.2, ,0,OCC-OAH-005,BR,23,1,SD, ,0.150068583,0.00115758,0.001729969
412,10/4/2018,PMEA,425,9456.4,9756.3,6.29,0,10.3, ,0,OCC-OAH-005,BR,-99,1,SD, ,0.109569269,0.00069155,0.000887953
413,10/4/2018,PMEA,426,7335.9,6061.6,12.91,0,17.6, ,0,OCC-OAH-005,BR,-99,1,SD, ,0.185837735,0.00142549,0.00214583
414,10/4/2018,PMEA,427,9189.6,5840.8,10.18,0,14.8, ,0,OCC-OAH-005,BR,-99,1,SD, ,0.15677623,0.001122325,0.001730735
415,10/4/2018,PMEA,428,9123,5516.2,10.64,0,19.6, ,0,OCC-OAH-005,BR,-99,1,SD, ,0.207231677,0.00116989,0.001442062
416,10/4/2018,PMEA,429,14680.1,4929.8,12.2,0,16.9, ,0,OCC-OAH-005,BR,-99,1,SD, ,0.179357979,0.00134751,0.002027312
417,10/4/2018,PMEA,430,6465,3330.2,19.75,0,20.4, ,0,OCC-OAH-005,BR,-99,1,SD, ,0.215448399,0.00218687,0.005766916
418,10/4/2018,PMEA,431,7366.8,1980.8,10.07,0,14.2, ,0,OCC-OAH-005,BR,-99,1,SD, ,0.150145994,0.001109815,0.001454762
419,10/4/2018,PMEA,432,10944.5,2624.6,12.99,0,15, ,0,OCC-OAH-005,BR,-99,1,SD, ,0.159338245,0.001435285,0.002847074
420,10/4/2018,PMEA,433,12001.2,1770.4,13.42,0,15.6, ,0,OCC-OAH-005,BR,-99,1,SD, ,0.165126305,0.00148474,0.002465848
421,10/4/2018,PMEA,434,11893.7,4950.2,23.16,0,20.6, ,0,OCC-OAH-005,BR,-99,1,SD, ,0.217416252,0.00256857,0.005484549
422,10/4/2018,PMEA,435,10399,5617.3,11.01,0,14.4, ,0,OCC-OAH-005,BR,-99,1,SD, ,0.152243133,0.00121491,0.001880144
423,10/4/2018,PMEA,436,10441.4,7147.3,5.83,0,10.6, ,0,OCC-OAH-005,BR,-99,1,SD, ,0.112128408,0.000639055,0.001526124
424,10/4/2018,PMEA,437,11100.5,7324.3,12.11,0,15.8, ,0,OCC-OAH-005,BR,-99,1,SD, ,0.167664686,0.00133664,0.00267411
425,10/4/2018,POCS,438,12718.9,9254,15.63,0,16.2, ,0,OCC-OAH-005,BR,-99,1,SD, ,0.17178461,0.00173084,0.006129953
273,10/4/2018,PMEA,243,12420.3,8606.3,236.3,0,138.9, ,0,OCC-OAH-005,BR,-99,1,SD, ,1.469932572,0.026309065,0.176732179
426,10/4/2018,PMEA,439,12090.3,6767.9,13.81,0,16.2, ,0,OCC-OAH-005,BR,-99,1,SD, ,0.171607597,0.00152854,0.00278212
157,10/4/2018,MPAT,108,7168.8,10250.4,26.38,0,34.5, ,0,OCC-OAH-005,EM,7,1,SD, ,0.365482581,0.00291515,0.005930382
209,10/4/2018,POSP,180,9324.2,4319.9,899.03,0,258.3, ,0,OCC-OAH-005,MD,1,1,SD, ,2.733197998,0.100375615,0.240361065
152,10/4/2018,POSP,123,9506.7,4058.3,426.94,0,175.5, ,0,OCC-OAH-005,MD,1,1,SD, ,1.85800472,0.04765754,0.073486131
145,10/4/2018,POSP,182,9326,3966.1,699.89,0,239.5, ,0,OCC-OAH-005,MD,1,1,SD, ,2.535052886,0.07802732,0.110081434
243,10/4/2018,MPAT,190,9409.6,3714.4,75.35,0,89, ,0,OCC-OAH-005,EM,1,1,SD, ,0.941799236,0.008354665,0.015098906
249,10/4/2018,MPAT,190,9470.2,3703.3,2.85,0,6.6, ,0,OCC-OAH-005,EM,1,1,SD, ,0.069523045,0.00031083,0.000409578
179,10/4/2018,MOSP,192,8997.6,3770.7,11.71,0,19.7, ,0,OCC-OAH-005,EM,1,1,SD, ,0.208388184,0.001288525,0.003381386
250,10/4/2018,MOSP,192,8966.6,3767.6,2,0,6.3, ,0,OCC-OAH-005,EM,1,1,SD, ,0.067149768,0.000216045,0.000315775
251,10/4/2018,MOSP,192,8915.1,3752.6,2.69,0,8.3, ,0,OCC-OAH-005,EM,1,1,SD, ,0.088223153,0.000291795,0.000322265
253,10/4/2018,MOSP,192,8943,3729.6,21.8,0,31.8, ,0,OCC-OAH-005,EM,1,1,SD, ,0.335720711,0.002406545,0.00307982
255,10/4/2018,MOSP,192,8941.2,3784.8,2.04,0,5.6, ,0,OCC-OAH-005,EM,1,1,SD, ,0.059125881,0.0002204,0.000240847
141,10/4/2018,MOSP,192,9072.1,3703,74.32,0,57.8, ,0,OCC-OAH-005,EM,1,1,SD, ,0.611606544,0.00826268,0.020903062
149,10/4/2018,MPAT,127,9113.4,4165.5,361.86,0,174.6, ,0,OCC-OAH-005,EM,1,1,SD, ,1.84742711,0.040350195,0.06897752
258,10/4/2018,MPAT,179,8823.5,3950.7,13.49,0,17.4, ,0,OCC-OAH-005,EM,1,1,SD, ,0.184756233,0.001490135,0.001704071
151,10/4/2018,MOSP,192,8880.3,3633.4,6.26,0,10.8, ,0,OCC-OAH-005,EM,1,1,SD, ,0.113799293,0.00068837,0.000785879
232,10/4/2018,POSP,37,8867.9,3686.7,11.83,0,15.5, ,0,OCC-OAH-005,EM,1,1,SD, ,0.163627922,0.00130699,0.001858765
267,10/4/2018,POSP,37,9030.7,3602,9.84,0,17, ,0,OCC-OAH-005,EM,1,1,SD, ,0.180076389,0.00108226,0.003531103
274,10/4/2018,POSP,37,8811.5,3368.5,15.96,0,16.6, ,0,OCC-OAH-005,MD,1,1,SD, ,0.17579207,0.00176863,0.00284413
270,10/4/2018,POSP,37,8758.6,3351.7,34.25,0,24.2, ,0,OCC-OAH-005,MD,1,1,SD, ,0.256509669,0.003806315,0.004874916
266,10/4/2018,POSP,37,8852.2,3488.2,1112.82,0,624.3, ,0,OCC-OAH-005,MD,1,1,SD, ,6.606576478,0.12431675,0.183492979
81,10/4/2018,MPAT,82,9856.6,3170.8,2114.76,0,511.9, ,0,OCC-OAH-005,EM,5,1,SD, ,5.418156734,0.236305465,0.296514469
228,10/4/2018,PLOB,178,9655.2,2848.6,430.62,0,193.2, ,0,OCC-OAH-005,MD,5,1,SD, ,2.043856901,0.04804963,0.059988818
172,10/4/2018,PLOB,83,10388.4,3028.8,25.69,0,20.7, ,0,OCC-OAH-005,MD,5,1,SD, ,0.219683447,0.00285163,0.005497747
225,10/4/2018,PLOB,184,10434.4,2881.6,32.84,0,33.6, ,0,OCC-OAH-005,MD,5,1,SD, ,0.355620672,0.00364034,0.004018773
275,10/4/2018,PLOB,220,10349.9,2779.8,41.7,0,37.1, ,0,OCC-OAH-005,MD,5,1,SD, ,0.392236335,0.00462639,0.006982086
82,10/4/2018,PLOB,83,10216.4,3024.3,854.26,0,316, ,0,OCC-OAH-005,MD,5,1,SD, ,3.344647442,0.095324275,0.118498232
277,10/4/2018,MPAT,39,10039.3,2667.6,1417.42,0,698, ,0,OCC-OAH-005,EM,5,1,SD, ,7.385972336,0.15809551,0.237145579
287,10/4/2018,MPAT,119,14970.3,5807.4,2044.82,0,1211.5, ,0,OCC-OAH-005,EM,8,1,SD, ,12.82400839,0.228117805,0.39124295
222,10/4/2018,MPAT,239,14789.5,5552.5,89.6,0,74.8, ,0,OCC-OAH-005,EM,8,1,SD, ,0.791385944,0.009952575,0.021365699
68,10/4/2018,POSP,58,12165.1,7206.4,83.32,0,79.8, ,0,OCC-OAH-005,MD,3,1,SD, ,0.844973611,0.00926544,0.017346446
60,10/4/2018,PLOB,46,10035,1491.9,11.49,0,17.8, ,0,OCC-OAH-005,MD,2,1,SD, ,0.188785352,0.001267125,0.001623841
49,10/4/2018,PLOB,46,10082,1423.5,120.39,0,54.3, ,0,OCC-OAH-005,MD,2,1,SD, ,0.574834998,0.01341524,0.027301862
51,10/4/2018,PLOB,47,10155.3,1500,26.87,0,26.6, ,0,OCC-OAH-005,MD,2,1,SD, ,0.28123181,0.002976755,0.005912002
17,10/4/2018,MPAT,82,9761.6,3380.1,7.8,0,14.1, ,0,OCC-OAH-005,EM,5,1,SD, ,0.149359413,0.000856745,0.00182477
288,10/4/2018,MPAT,82,10106.5,3441.4,1234.43,0,671.2, ,0,OCC-OAH-005,EM,5,1,SD, ,7.103561049,0.137797915,0.183238427
32,10/4/2018,MPAT,193,9560.4,3353.9,279.52,0,138.1, ,0,OCC-OAH-005,EM,5,1,SD, ,1.46053878,0.031145625,0.046744238
27,10/4/2018,POSP,20,5829,9375.3,440.53,0,157.1, ,0,OCC-OAH-005,MD,0,1,SD, ,1.662250035,0.04913926,0.106692592
21,10/4/2018,PLOB,19,6256.9,9477.7,47.1,0,45, ,0,OCC-OAH-005,MD,0,1,SD, ,0.476592842,0.005224145,0.007284892
19,10/4/2018,PLOB,19,6156.9,9149.5,2685.91,0,788.2, ,0,OCC-OAH-005,MD,0,1,SD, ,8.341492703,0.30023195,0.56438175
26,10/4/2018,PMEA,18,5939.6,8643.2,110.71,0,47.7, ,0,OCC-OAH-005,BR,0,1,SD, ,0.505175338,0.0123298,0.023560317
18,10/4/2018,PMEA,189,5872.5,8683.9,38.96,0,36, ,0,OCC-OAH-005,BR,0,1,SD, ,0.381102216,0.004319805,0.006593405
90,10/4/2018,PLOB,106,7365.8,10316,908.5,0,233.3, ,0,OCC-OAH-005,MD,7,1,SD, ,2.470210937,0.101453345,0.371138387
163,10/4/2018,MPAT,101,7236.8,10393.7,16.39,0,23.1, ,0,OCC-OAH-005,EM,7,1,SD, ,0.244382673,0.00180927,0.026852567
256,10/4/2018,MPAT,179,8904.7,3939.1,158.82,0,134.5, ,0,OCC-OAH-005,EM,1,1,SD, ,1.423068493,0.017638865,0.057995853
140,10/4/2018,PMEA,122,9043.8,3883.5,562.09,0,140.1, ,0,OCC-OAH-005,BR,1,1,SD, ,1.483072035,0.06272186,0.148930486
48,10/4/2018,PMEA,44,10170.2,1586.4,145.49,0,59.7, ,0,OCC-OAH-005,BR,2,1,SD, ,0.631294004,0.01620838,0.031184966
13,10/4/2018,POSP,225,12069.7,7253.8,118.71,0,63.9, ,0,OCC-OAH-005,MD,3,1,SD, ,0.676305495,0.01321418,0.03429564
143,10/4/2018,PMEA,377,12819.8,7273.8,67.5,0,41, ,0,OCC-OAH-005,BR,3,1,SD, ,0.434323058,0.007506705,0.030048564
198,10/4/2018,MPAT,66,12721.2,7109.6,59.99,0,62.6, ,0,OCC-OAH-005,EM,3,1,SD, ,0.662553957,0.006647485,0.020005067
212,10/4/2018,MPAT,66,12797.9,7186.1,44.9,0,43.8, ,0,OCC-OAH-005,EM,3,1,SD, ,0.463229118,0.004976565,0.014125611
216,10/4/2018,PMEA,405,15080.3,7602.3,11.33,0,13.7, ,0,OCC-OAH-005,BR,-99,1,SD, ,0.14488499,0.001252355,0.00200231
218,10/4/2018,PMEA,407,15059.1,6803.2,20,0,20.3, ,0,OCC-OAH-005,BR,16,1,SD, ,0.21461726,0.002215225,0.00452815
220,10/4/2018,MPAT,119,14898.8,6115.3,19.46,0,18, ,0,OCC-OAH-005,EM,8,1,SD, ,0.190617287,0.002156685,0.003513004
197,10/4/2018,POSP,221,9720.2,3476.4,230.34,0,167.5, ,0,OCC-OAH-005,MD,5,1,SD, ,1.772189146,0.02564444,0.045820916
35,10/4/2018,MPAT,39,10420.6,2764.3,87.4,0,74.8, ,0,OCC-OAH-005,EM,5,1,SD, ,0.791567594,0.00971234,0.012590946
221,10/4/2018,MPAT,39,10228.5,2520.3,138.34,0,63.1, ,0,OCC-OAH-005,EM,5,1,SD, ,0.667369562,0.01540338,0.028457162
219,10/4/2018,PLOB,205,9745.4,9305,2480.94,0,773, ,0,OCC-OAH-005,MD,6,1,SD, ,8.179542966,0.277460405,0.378693044
89,10/4/2018,MCAP,136,9794.4,9596.9,185.65,0,96.2, ,0,OCC-OAH-005,EM,6,1,SD, ,1.017922908,0.020709645,0.051031453
57,10/4/2018,MPAT,370,8953.9,4155.3,17.9,0,27.9, ,0,OCC-OAH-005,EM,1,1,SD, ,0.29484487,0.00197322,0.004075565
187,10/4/2018,MPAT,394,8920.9,4239.3,5.86,0,9.6, ,0,OCC-OAH-005,EM,1,1,SD, ,0.101663318,0.00064444,0.00172529
214,10/4/2018,MPAT,370,8943.7,4189.6,2.71,0,12.3, ,0,OCC-OAH-005,EM,1,1,SD, ,0.129680943,0.00028832,0.001282992
217,10/4/2018,MPAT,406,8927.1,4098.4,2.02,0,6.7, ,0,OCC-OAH-005,EM,1,1,SD, ,0.070451812,0.000217785,0.00075684
227,10/4/2018,PLOB,205,9819.4,9194.5,18.4,0,18.1, ,0,OCC-OAH-005,EM,6,1,SD, ,0.190989879,0.00203807,0.002442521
324,10/4/2018,POCS,411,8520,2673,5.99,0,9.9, ,0,OCC-OAH-005,KN,-99,1,SD, ,0.104631794,0.000658795,0.000907544
18,6/6/2024,PLUT,27,6012.7,8734.5,131.66,0,52, ,0,OCC-OAH-005,MD,0,2,SD, ,0.551014068,0.014724055,0.044670168
19,6/6/2024,PLOB,19,5964.4,9030.9,7.83,0,11.5, ,0,OCC-OAH-005,MD,0,2,SD, ,0.122100978,0.00086767,0.001143995
24,6/6/2024,PLOB,19,5994.6,9085.5,28.11,0,23, ,0,OCC-OAH-005,MD,0,2,SD, ,0.243874382,0.003130595,0.005654103
25,6/6/2024,PLOB,19,6026.4,9122.9,5.14,0,9.6, ,0,OCC-OAH-005,MD,0,2,SD, ,0.101441418,0.00056858,0.00146677
23,6/6/2024,PLOB,19,5935,9161.8,32.72,0,22.9, ,0,OCC-OAH-005,MD,0,2,SD, ,0.243007465,0.003650195,0.008097915
20,6/6/2024,POSP,20,5876.3,9210.1,32.51,0,30.5, ,0,OCC-OAH-005,MD,0,2,SD, ,0.32365314,0.003620315,0.010541011
22,6/6/2024,PLOB,19,6165.5,9097.6,2789.17,0,960.6, ,0,OCC-OAH-005,MD,0,2,SD, ,10.18519333,0.3126784,0.595135988
21,6/6/2024,POSP,20,5809,9183.8,37.03,0,35.8, ,0,OCC-OAH-005,MD,0,2,SD, ,0.379614678,0.004119975,0.007938627
33,6/6/2024,PLOB,34,8856.2,3286.6,4.27,0,8.4, ,0,OCC-OAH-005,EM,1,2,SD, ,0.088913888,0.000470715,0.000615033
34,6/6/2024,PLOB,34,8837,3220.4,1.89,0,5.5, ,0,OCC-OAH-005,EM,1,2,SD, ,0.058411867,0.00020602,0.000528854
36,6/6/2024,PLOB,34,8725.4,3206.9,39.8,0,51.7, ,0,OCC-OAH-005,MD,1,2,SD, ,0.547771601,0.004414445,0.011990071
37,6/6/2024,PLOB,34,8722.6,3108.9,15.78,0,21.8, ,0,OCC-OAH-005,MD,1,2,SD, ,0.231091501,0.00175002,0.004185093
32,6/6/2024,PLOB,34,8877.8,3205.5,83.2,0,80.9, ,0,OCC-OAH-005,MD,1,2,SD, ,0.858390551,0.009259315,0.020816805
26,6/6/2024,PLUT,31,9074.4,3213.6,554.45,0,136.6, ,0,OCC-OAH-005,MD,1,2,SD, ,1.447504024,0.0621045,0.100580838
39,6/6/2024,POSP,37,9049.1,3362.1,21.53,0,33.4, ,0,OCC-OAH-005,EM,1,2,SD, ,0.354260495,0.00238337,0.007402334
38,6/6/2024,POSP,37,8929.3,3374,72.51,0,55.6, ,0,OCC-OAH-005,MD,1,2,SD, ,0.589441461,0.008084395,0.011794686
31,6/6/2024,POSP,369,8748.7,3049.7,45.87,0,41.3, ,0,OCC-OAH-005,MD,1,2,SD, ,0.436901251,0.00510575,0.01409778
29,6/6/2024,POSP,456,8768.9,2919.4,17.58,0,17.6, ,0,OCC-OAH-005,MD,1,2,SD, ,0.186358455,0.00195555,0.002212176
30,6/6/2024,PLUT,32,8936.4,2911.9,438.84,0,159.3, ,0,OCC-OAH-005,MD,1,2,SD, ,1.687991404,0.049141875,0.07887039
27,6/6/2024,PMEA,29,9172.1,3036.6,125.36,0,60.6, ,0,OCC-OAH-005,BR,1,2,SD, ,0.642110775,0.01401008,0.054758313
28,6/6/2024,POSP,30,9206.4,2918.7,41.7,0,29.7, ,0,OCC-OAH-005,EM,1,2,SD, ,0.314315529,0.004651035,0.006402126
55,6/6/2024,PLOB,52,10253.2,1102.8,12.08,0,18.4, ,0,OCC-OAH-005,MD,2,2,SD, ,0.194784787,0.001337555,0.001966436
53,6/6/2024,MCAP,40,10435.8,1285.1,80.19,0,38.1, ,0,OCC-OAH-005,EM,2,2,SD, ,0.404532974,0.008964255,0.012210974
58,6/6/2024,PLOB,51,10207.6,1198,7.91,0,15.5, ,0,OCC-OAH-005,EM,2,2,SD, ,0.164080551,0.00087197,0.001256621
57,6/6/2024,PLOB,51,10196.4,1229.6,1.87,0,5.6, ,0,OCC-OAH-005,EM,2,2,SD, ,0.059406313,0.000204195,0.000248264
66,6/6/2024,PLOB,224,10201,1261.4,2.08,0,5.8, ,0,OCC-OAH-005,EM,2,2,SD, ,0.061490526,0.00022803,0.000279924
65,6/6/2024,PLOB,224,10254.3,1269.5,4.06,0,8.4, ,0,OCC-OAH-005,EM,2,2,SD, ,0.089697991,0.00044723,0.000510377
59,6/6/2024,PLOB,224,10168.5,1303,3.22,0,6.9, ,0,OCC-OAH-005,EM,2,2,SD, ,0.072806266,0.00035442,0.000434635
60,6/6/2024,PLOB,224,10170.9,1354.7,25.91,0,22.8, ,0,OCC-OAH-005,MD,2,2,SD, ,0.241702035,0.002883505,0.004590732
63,6/6/2024,PLOB,224,10215.6,1319.9,20.44,0,27.8, ,0,OCC-OAH-005,EM,2,2,SD, ,0.294644095,0.002265075,0.003549949
64,6/6/2024,PLOB,224,10268.7,1293.4,4.05,0,10.5, ,0,OCC-OAH-005,EM,2,2,SD, ,0.111189697,0.00044367,0.000576974
62,6/6/2024,PLOB,224,10239.9,1353.6,28.41,0,29.9, ,0,OCC-OAH-005,EM,2,2,SD, ,0.317517521,0.003158045,0.008964508
61,6/6/2024,PLOB,224,10197.9,1382.1,8.32,0,14.1, ,0,OCC-OAH-005,EM,2,2,SD, ,0.149638217,0.00091959,0.001873703
40,6/6/2024,PMEA,44,10182.5,1577.6,363.47,0,113.6, ,0,OCC-OAH-005,BR,2,2,SD, ,1.202779033,0.04067517,0.120478651
41,6/6/2024,PLOB,45,10386.7,1606.8,175.01,0,103.3, ,0,OCC-OAH-005,MD,2,2,SD, ,1.09449413,0.019576065,0.055943291
44,6/6/2024,PLOB,42,10597.5,1687.3,12.11,0,14.2, ,0,OCC-OAH-005,EM,2,2,SD, ,0.15045218,0.001344205,0.001634453
42,6/6/2024,PLOB,42,10563.7,1657,10.09,0,12.3, ,0,OCC-OAH-005,EM,2,2,SD, ,0.130691331,0.00111921,0.001276314
43,6/6/2024,PLOB,55,10590.5,1594.3,154.37,0,140.8, ,0,OCC-OAH-005,MD,2,2,SD, ,1.493153194,0.017278865,0.023181731
45,6/6/2024,PLUT,457,10525.6,1539.6,13.85,0,15.7, ,0,OCC-OAH-005,MD,2,2,SD, ,0.165976881,0.001538175,0.003508327
72,6/6/2024,POSP,61,12494.9,6760.6,17.07,0,18.9, ,0,OCC-OAH-005,MD,3,2,SD, ,0.200909958,0.001896185,0.002555499
73,6/6/2024,POSP,61,12438.1,6802.6,19.14,0,26.6, ,0,OCC-OAH-005,MD,3,2,SD, ,0.281689769,0.00212244,0.004893952
71,6/6/2024,POSP,68,12427.7,6734,7.86,0,11, ,0,OCC-OAH-005,MD,3,2,SD, ,0.117085641,0.000871505,0.002177527
69,6/6/2024,POSP,68,12453.2,6671.3,104.31,0,77.6, ,0,OCC-OAH-005,MD,3,2,SD, ,0.82202255,0.01162835,0.018442448
70,6/6/2024,POSP,68,12451.8,6644.1,3.62,0,7.4, ,0,OCC-OAH-005,EM,3,2,SD, ,0.079025055,0.000398975,0.000515882
74,6/6/2024,POSP,61,12380.9,6889.5,39.34,0,27.9, ,0,OCC-OAH-005,MD,3,2,SD, ,0.295426466,0.004385155,0.004811366
75,6/6/2024,POSP,61,12318,7008.4,98.99,0,44.2, ,0,OCC-OAH-005,MD,3,2,SD, ,0.468547245,0.01106834,0.012868306
76,6/6/2024,POSP,58,12163.4,7043.1,2.17,0,5.8, ,0,OCC-OAH-005,EM,3,2,SD, ,0.061476887,0.000236425,0.00025014
77,6/6/2024,POSP,58,12231.1,7107.1,131.79,0,72.4, ,0,OCC-OAH-005,MD,3,2,SD, ,0.767180676,0.0147189,0.018830413
78,6/6/2024,POSP,58,12182.8,7210,41.57,0,49.1, ,0,OCC-OAH-005,MD,3,2,SD, ,0.521129789,0.00463232,0.007931285
79,6/6/2024,POSP,225,12139.3,7171.9,1.69,0,5.7, ,0,OCC-OAH-005,EM,3,2,SD, ,0.06093864,0.00018402,0.000881683
80,6/6/2024,POSP,225,12130.1,7186.7,3.79,0,7.5, ,0,OCC-OAH-005,EM,3,2,SD, ,0.079347816,0.000417485,0.00140634
81,6/6/2024,POSP,225,12130.3,7223.5,15.09,0,16.7, ,0,OCC-OAH-005,MD,3,2,SD, ,0.177325147,0.00167591,0.003075402
82,6/6/2024,POSP,57,12409.7,7074.8,4.75,0,10.2, ,0,OCC-OAH-005,MD,3,2,SD, ,0.107626715,0.00052335,0.002963566
83,6/6/2024,POSP,57,12447,7079,1.03,0,7.1, ,0,OCC-OAH-005,EM,3,2,SD, ,0.075596778,0.000107055,0.001081819
84,6/6/2024,POSP,57,12467,7088.1,2.88,0,10.5, ,0,OCC-OAH-005,EM,3,2,SD, ,0.111276914,0.000311965,0.003403545
85,6/6/2024,POSP,57,12484,7153.9,6.75,0,12.3, ,0,OCC-OAH-005,MD,3,2,SD, ,0.130472317,0.000744845,0.001001937
86,6/6/2024,POSP,57,12501.7,7144.4,5.33,0,10.8, ,0,OCC-OAH-005,MD,3,2,SD, ,0.114764581,0.00058723,0.001457661
87,6/6/2024,POSP,458,12717.3,7219,8.09,0,22.8, ,0,OCC-OAH-005,EM,3,2,SD, ,0.242064765,0.000883725,0.001762921
88,6/6/2024,POSP,61,12542.8,7057.3,74.62,0,52.1, ,0,OCC-OAH-005,MD,3,2,SD, ,0.552863465,0.008325235,0.009731386
89,6/6/2024,POSP,61,12471.6,6990.9,29.43,0,25.2, ,0,OCC-OAH-005,MD,3,2,SD, ,0.266612912,0.00327801,0.005204074
90,6/6/2024,POSP,61,12533.6,6969.7,35.66,0,31.6, ,0,OCC-OAH-005,MD,3,2,SD, ,0.335348298,0.00397172,0.005031051
92,6/6/2024,POSP,61,12581.4,6883.7,4.35,0,8.6, ,0,OCC-OAH-005,EM,3,2,SD, ,0.090283504,0.000479785,0.000586283
91,6/6/2024,POSP,61,12615.9,6934.7,19.9,0,19.2, ,0,OCC-OAH-005,MD,3,2,SD, ,0.202844914,0.00221435,0.002700543
95,6/6/2024,MPAT,66,12708.1,7108.6,45.59,0,69.3, ,0,OCC-OAH-005,EM,3,2,SD, ,0.734855362,0.00504744,0.012294969
94,6/6/2024,PMEA,377,12843.7,7194.7,227.34,0,89.5, ,0,OCC-OAH-005,BR,3,2,SD, ,0.948705647,0.02542171,0.071813555
93,6/6/2024,POSP,63,12860.4,7005.3,135.15,0,85.8, ,0,OCC-OAH-005,MD,3,2,SD, ,0.909940798,0.015117805,0.01960594
96,6/6/2024,PMEA,62,12639.1,6824.9,189.98,0,83.4, ,0,OCC-OAH-005,BR,3,2,SD, ,0.884029903,0.021236265,0.045620713
100,6/6/2024,POSP,462,11879.8,3767.4,5.72,0,9.6, ,0,OCC-OAH-005,EM,4,2,SD, ,0.101447901,0.00063132,0.001560508
101,6/6/2024,POSP,463,11873.1,3789.6,5.24,0,11.2, ,0,OCC-OAH-005,EM,4,2,SD, ,0.118288076,0.000575695,0.001201977
99,6/6/2024,POSP,461,11896,3853.9,91.56,0,46.1, ,0,OCC-OAH-005,EM,4,2,SD, ,0.488689155,0.01022796,0.017159735
97,6/6/2024,POSP,459,11968,3866.8,5.66,0,11.5, ,0,OCC-OAH-005,EM,4,2,SD, ,0.122170045,0.00062359,0.000800555
98,6/6/2024,POSP,460,12007.7,3898.9,53.78,0,50.8, ,0,OCC-OAH-005,EM,4,2,SD, ,0.537803421,0.005993955,0.01102762
106,6/6/2024,POSP,221,9764.6,3435,225.72,0,156.2, ,0,OCC-OAH-005,MD,5,2,SD, ,1.654920757,0.025179495,0.045434359
107,6/6/2024,POSP,221,9701.6,3376.7,8.26,0,12.4, ,0,OCC-OAH-005,MD,5,2,SD, ,0.131272341,0.00091499,0.001325142
104,6/6/2024,POSP,221,9646.3,3358,4.85,0,8.3, ,0,OCC-OAH-005,EM,5,2,SD, ,0.087933068,0.000534315,0.001368991
116,6/6/2024,MPAT,82,9854.2,3158.8,1205.23,0,602, ,0,OCC-OAH-005,EM,5,2,SD, ,6.382803361,0.13521941,0.169442014
117,6/6/2024,MPAT,468,9620.3,3320.8,7.14,0,15.1, ,0,OCC-OAH-005,EM,5,2,SD, ,0.160858501,0.00078739,0.001117091
109,6/6/2024,MPAT,82,9985.4,3341.6,53.17,0,42.4, ,0,OCC-OAH-005,EM,5,2,SD, ,0.449195635,0.00592773,0.006659283
119,6/6/2024,MPAT,82,10024.2,3442.8,2.87,0,7.3, ,0,OCC-OAH-005,EM,5,2,SD, ,0.077677129,0.00031444,0.000363364
118,6/6/2024,MPAT,82,10087,3441.8,13.06,0,21.2, ,0,OCC-OAH-005,EM,5,2,SD, ,0.224406159,0.00144444,0.00162347
108,6/6/2024,PLOB,87,10182.3,3187.2,163.57,0,52.3, ,0,OCC-OAH-005,MD,5,2,SD, ,0.554296198,0.018302425,0.073239477
115,6/6/2024,MPAT,82,10148.2,3083.7,28.78,0,30.3, ,0,OCC-OAH-005,EM,5,2,SD, ,0.321347681,0.003201735,0.006144612
110,6/6/2024,MPAT,82,9878.6,2988.6,12.52,0,19.7, ,0,OCC-OAH-005,EM,5,2,SD, ,0.208092899,0.001384525,0.001513079
