"Site","Island","Island_Code","Latitude","Longitude","Date","DataorError","Error_Category","ColonyName","Spec_Code","Genus","Genus_Code","Shape_Length","Shape_Area","Surface_Area","nPatches"
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_209_0","ACSP","Acropora sp.","ACSP",0.591704615,0.018299725,0.034533842,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_235_0","ACSP","Acropora sp.","ACSP",0.202929481,0.00251102,0.007910535,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_236_0","ACSP","Acropora sp.","ACSP",0.186553606,0.00231735,0.014986239,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_238_0","ACSP","Acropora sp.","ACSP",0.196519594,0.00242463,0.006639168,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_237_0","ACSP","Acropora sp.","ACSP",0.568446457,0.01735959,0.028977885,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_239_0","ACSP","Acropora sp.","ACSP",0.248057411,0.003641225,0.014371243,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_240_0","ACSP","Acropora sp.","ACSP",0.270558806,0.00394385,0.005806458,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_241_0","ACSP","Acropora sp.","ACSP",0.234429823,0.00216558,0.00351649,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_157_0","ACSP","Acropora sp.","ACSP",0.124598459,0.00101019,0.001409445,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_158_0","ACSP","Acropora sp.","ACSP",0.505281079,0.014263915,0.020538396,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_159_0","ACSP","Acropora sp.","ACSP",0.253683666,0.003435475,0.007082072,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_162_0","ACSP","Acropora sp.","ACSP",0.208142042,0.002062255,0.002843302,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_163_0","ACSP","Acropora sp.","ACSP",0.886960277,0.032192965,0.048566283,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_164_0","ACSP","Acropora sp.","ACSP",0.192502174,0.002252895,0.003752506,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_166_0","ACSP","Acropora sp.","ACSP",0.276670666,0.00463999,0.069081533,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_167_0","Dummy",NA,NA,0.466060398,0.01212652,0.018927126,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_168_0","Dummy",NA,NA,0.292758514,0.00422264,0.018505416,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_169_0","ACSP","Acropora sp.","ACSP",0.245851761,0.00327263,0.006472775,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_170_0","ACSP","Acropora sp.","ACSP",0.186112288,0.00220444,0.007114247,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_171_0","ACSP","Acropora sp.","ACSP",0.90660637,0.02702687,0.055742302,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_188_0","ACSP","Acropora sp.","ACSP",0.518755492,0.017386005,0.028759411,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_189_0","PMEA","Pocillopora sp.","POCS",0.138059816,0.000917285,0.001333348,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_190_0","PMEA","Pocillopora sp.","POCS",0.20364565,0.00217566,0.005866108,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_191_0","PMEA","Pocillopora sp.","POCS",0.304572624,0.005048165,0.009684129,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_192_0","PMEA","Pocillopora sp.","POCS",1.08500377,0.05382737,0.128235858,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_207_0","PMEA","Pocillopora sp.","POCS",0.951506826,0.033589735,0.091141635,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_242_0","PMEA","Pocillopora sp.","POCS",0.711007175,0.025433455,0.061389227,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_243_0","PMEA","Pocillopora sp.","POCS",0.282633044,0.00435204,0.014201318,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_244_0","PMEA","Pocillopora sp.","POCS",1.185977691,0.024197785,0.036050898,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_246_0","PMEA","Pocillopora sp.","POCS",0.715645403,0.02208989,0.059399554,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_245_0","PMEA","Pocillopora sp.","POCS",1.057835035,0.04413489,0.083047701,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_247_0","PMEA","Pocillopora sp.","POCS",0.229417814,0.00311179,0.004867362,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_248_0","PMEA","Pocillopora sp.","POCS",0.324310579,0.00589453,0.022976938,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_249_0","PMEA","Pocillopora sp.","POCS",0.373787642,0.00862791,0.014989151,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_172_0","Dummy",NA,NA,0.370338942,0.00896553,0.026507551,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_176_0","Dummy",NA,NA,0.420372255,0.01131999,0.027479985,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_178_0","Dummy",NA,NA,0.549599316,0.01853554,0.027623017,1
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_000_0","Dummy",NA,NA,2.606129677,0.107698398,0.191958601,4
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_000_0","Dummy",NA,NA,2.606129677,0.107698398,0.191958601,4
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_000_0","Dummy",NA,NA,2.606129677,0.107698398,0.191958601,4
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2018-07-10,"DATA","Growth Data","OCC_OFU_009_000_0","Dummy",NA,NA,2.606129677,0.107698398,0.191958601,4
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_025_0","PMEA","Pocillopora sp.","POCS",0.57399559,0.018659615,0.038282958,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_026_0","PMEA","Pocillopora sp.","POCS",0.837622552,0.03269914,0.061197191,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_027_0","POCS","Pocillopora sp.","POCS",0.714115047,0.02259479,0.04245069,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_028_0","POCS","Pocillopora sp.","POCS",0.074213492,0.00029824,0.000747422,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_029_0","PMEA","Pocillopora sp.","POCS",0.145996605,0.00125366,0.002043209,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_030_0","MOSP","Montipora sp.","MOSP",1.52856227,0.032117215,0.077294104,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_031_0","POCS","Pocillopora sp.","POCS",0.159941461,0.001188,0.003032888,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_032_0","POCS","Pocillopora sp.","POCS",0.927396457,0.043824155,0.139613611,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_033_0","PMEA","Pocillopora sp.","POCS",0.493201497,0.011179805,0.022238984,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_034_0","MOSP","Montipora sp.","MOSP",0.214198232,0.001656725,0.003887442,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_035_0","MOSP","Montipora sp.","MOSP",0.562364757,0.00525222,0.011981427,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_036_0","MOSP","Montipora sp.","MOSP",0.102899972,0.00050279,0.001540681,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_037_0","POCS","Pocillopora sp.","POCS",0.09147864,0.00049923,0.000569479,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_038_0","MOSP","Montipora sp.","MOSP",0.120693048,0.00074499,0.000879491,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_039_0","MOSP","Montipora sp.","MOSP",0.10462364,0.00048567,0.000670369,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_040_0","MOSP","Montipora sp.","MOSP",0.091210629,0.00039522,0.00225152,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_041_0","POCS","Pocillopora sp.","POCS",0.567425439,0.0083951,0.019616703,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_043_0","POCS","Pocillopora sp.","POCS",0.59020076,0.008862325,0.022590289,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_044_0","PLOB","Porites sp.","POSP",0.264936493,0.00355557,0.007115044,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_046_0","PGRA","Pocillopora sp.","POCS",0.37369568,0.00671355,0.016751849,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_047_0","PMEA","Pocillopora sp.","POCS",0.670570015,0.016967295,0.053601434,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_042_0","MOSP","Montipora sp.","MOSP",0.226146977,0.002680175,0.013896091,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_045_0","MOSP","Montipora sp.","MOSP",0.698679223,0.01623473,0.03333641,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_048_0","MOSP","Montipora sp.","MOSP",0.207288402,0.00211011,0.002505714,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_049_0","MOSP","Montipora sp.","MOSP",0.724995201,0.012264925,0.020798629,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_050_0","PMEA","Pocillopora sp.","POCS",0.814630466,0.026812105,0.049436044,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_051_0","POCS","Pocillopora sp.","POCS",0.463739235,0.009266895,0.014637508,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_052_0","POCS","Pocillopora sp.","POCS",0.299009773,0.003763945,0.009110864,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_053_0","POCS","Pocillopora sp.","POCS",0.107386456,0.00072453,0.001079966,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_054_0","POCS","Pocillopora sp.","POCS",0.790836247,0.02361215,0.035367675,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_055_0","MOSP","Montipora sp.","MOSP",0.198174059,0.002120585,0.005649913,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_056_0","MOSP","Montipora sp.","MOSP",0.071237013,0.00028445,0.000340053,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_057_0","MOSP","Montipora sp.","MOSP",0.222848815,0.002762825,0.014458795,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_060_0","POCS","Pocillopora sp.","POCS",0.413840147,0.007111905,0.014364307,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_059_0","MOSP","Montipora sp.","MOSP",0.716177206,0.012990285,0.031373343,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_062_0","MOSP","Montipora sp.","MOSP",0.839071445,0.035540405,0.171005662,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_063_0","POCS","Pocillopora sp.","POCS",0.17952198,0.0018868,0.005523924,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_064_0","PLOB","Porites sp.","POSP",0.583850981,0.00682414,0.012318664,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_065_0","PLOB","Porites sp.","POSP",0.114459838,0.00050647,0.003520891,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_066_0","MOSP","Montipora sp.","MOSP",0.33026551,0.00613915,0.008078221,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_067_0","POCS","Pocillopora sp.","POCS",0.631372281,0.017473655,0.038851749,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_068_0","MOSP","Montipora sp.","MOSP",0.297109932,0.00362383,0.006653643,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_070_0","PLOB","Porites sp.","POSP",0.165843142,0.00161996,0.001908136,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_071_0","MOSP","Montipora sp.","MOSP",0.385056424,0.00491418,0.028649432,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_072_0","MOSP","Montipora sp.","MOSP",0.816539284,0.02104681,0.091781266,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_074_0","POSP","Porites sp.","POSP",0.074577294,0.00035842,0.000458946,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_077_0","PMEA","Pocillopora sp.","POCS",0.406211038,0.010057365,0.072146408,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_078_0","PMEA","Pocillopora sp.","POCS",0.8591849,0.03287104,0.094255953,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_079_0","PMEA","Pocillopora sp.","POCS",0.681493134,0.019996255,0.037269437,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_080_0","MOSP","Montipora sp.","MOSP",0.309401394,0.00382697,0.004653942,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_081_0","PMEA","Pocillopora sp.","POCS",0.316336676,0.00370063,0.004764518,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_082_0","POCS","Pocillopora sp.","POCS",0.644559887,0.01074651,0.016755167,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_083_0","MOSP","Montipora sp.","MOSP",0.050822146,0.00014888,0.000307979,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_084_0","MOSP","Montipora sp.","MOSP",0.110692332,0.000800135,0.001375914,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_085_0","MOSP","Montipora sp.","MOSP",0.251319735,0.003478155,0.005314115,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_086_0","MOSP","Montipora sp.","MOSP",1.387795076,0.05359481,0.081960725,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_087_0","MOSP","Montipora sp.","MOSP",0.803988102,0.01602904,0.021323062,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_088_0","MOSP","Montipora sp.","MOSP",0.048651225,0.00013565,0.000250524,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_089_0","MOSP","Montipora sp.","MOSP",0.143055966,0.00084796,0.002422545,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_090_0","MOSP","Montipora sp.","MOSP",1.574976811,0.05134855,0.092381036,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_091_0","MOSP","Montipora sp.","MOSP",0.080112987,0.00038315,0.000441152,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_093_0","MOSP","Montipora sp.","MOSP",0.696643668,0.008379255,0.035803664,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_094_0","MOSP","Montipora sp.","MOSP",0.088187108,0.00033,0.006436929,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_095_0","POCS","Pocillopora sp.","POCS",0.18222773,0.00213363,0.003254908,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_096_0","PLOB","Porites sp.","POSP",0.310702946,0.004703355,0.008568469,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_097_0","PLOB","Porites sp.","POSP",0.257011626,0.00235098,0.002750712,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_098_0","MOSP","Montipora sp.","MOSP",0.461022218,0.00523371,0.014715271,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_099_0","PLOB","Porites sp.","POSP",0.07547965,0.00030135,0.001302932,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_102_0","PMEA","Pocillopora sp.","POCS",0.551021026,0.01726006,0.040288057,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_103_0","POCS","Pocillopora sp.","POCS",0.847637565,0.027320055,0.047836122,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_076_0","MOSP","Montipora sp.","MOSP",2.799672205,0.160359755,0.408086726,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_104_0","AGLO","Acropora sp.","ACSP",1.405102818,0.090418475,0.128855561,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_105_0","ACSP","Acropora sp.","ACSP",0.931734522,0.02079558,0.033853067,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_106_0","ACSP","Acropora sp.","ACSP",0.746892499,0.028175515,0.081522601,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_107_0","ACSP","Acropora sp.","ACSP",0.430662859,0.008306825,0.020193982,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_108_0","ACSP","Acropora sp.","ACSP",0.820282713,0.01396462,0.056340588,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_073_0","MOSP","Montipora sp.","MOSP",2.994311156,0.115032555,0.512436959,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_069_0","MOSP","Montipora sp.","MOSP",3.635735574,0.091627045,0.158555794,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_075_0","PGRA","Pocillopora sp.","POCS",2.783155625,0.145726915,5.668575001,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_092_0","MOSP","Montipora sp.","MOSP",2.037011656,0.071936445,0.273496393,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_061_0","MOSP","Montipora sp.","MOSP",0.436101075,0.00905678,0.025646986,1
"OCC_ROS_010","Rose Atoll","ROS",-14.548706,-168.168774,2018-07-17,"DATA","Growth Data","OCC_ROS_010_058_0","POCS","Pocillopora sp.","POCS",0.928336809,0.026037295,0.063185977,1
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_025_0","MOSP","Montipora sp.","MOSP",0.539243444,0.00457992,0.005557597,1
"OCC_TAU_002","Tau","TAU",-14.211742,-169.440998,2018-07-12,"DATA","Growth Data","OCC_TAU_002_026_0","MOSP","Montipora sp.","MOSP",0.08651829,0.000374105,0.000519793,1
